location,topic,topic_num,titles,urls,lat,long,category,world_score,canada_score,bc_score,image_urls
Turkmenistan,mask wear face public cover mandatory ,13,"[""WHO 'concerned' about pneumonia cases in Turkmenistan""]",['https://www.ctvnews.ca/health/who-concerned-about-pneumonia-cases-in-turkmenistan-1.5025408'],39.3763807,59.392460899999996,covid-19,71.0,47.0,48.0,['https://www.ctvnews.ca/health/who-concerned-about-pneumonia-cases-in-turkmenistan-1.5025408']
U.S.,mask wear face public cover mandatory ,13,['He invented the N95 mask filter. When coronavirus hit he was called to help once again'],['https://www.ctvnews.ca/health/coronavirus/he-invented-the-n95-mask-filter-when-coronavirus-hit-he-was-called-to-help-once-again-1.5027093'],45.1895845,-88.73215845,covid-19,71.0,47.0,48.0,['https://www.ctvnews.ca/health/coronavirus/he-invented-the-n95-mask-filter-when-coronavirus-hit-he-was-called-to-help-once-again-1.5027093']
US,mask wear face public cover mandatory ,13,['Get ready to mask up in Algoma District'],['https://northernontario.ctvnews.ca/get-ready-to-mask-up-in-algoma-district-1.5022404'],39.7837304,-100.4458825,covid-19,71.0,47.0,48.0,['https://northernontario.ctvnews.ca/get-ready-to-mask-up-in-algoma-district-1.5022404']
Vancouver,mask wear face public cover mandatory ,13,"['Arts Club, Vancouver Opera join the COVID-19 response effort']",['https://www.burnabynow.com/entertainment/arts-club-vancouver-opera-join-the-covid-19-response-effort-1.24131572'],49.2608724,-123.11395290000002,covid-19,71.0,47.0,48.0,['https://www.burnabynow.com/entertainment/arts-club-vancouver-opera-join-the-covid-19-response-effort-1.24131572']
Waterloo Region,mask wear face public cover mandatory ,13,"['Masks in Waterloo Region: What you need to know as we head into Stage 3', 'Masks mandatory in enclosed public spaces in Waterloo Region starting Monday']","['https://kitchener.ctvnews.ca/masks-in-waterloo-region-what-you-need-to-know-as-we-head-into-stage-3-1.5027300', 'https://www.therecord.com/news/waterloo-region/2020/07/12/masks-mandatory-in-enclosed-public-spaces-in-waterloo-region-starting-monday.html']",43.4586422,-80.5194113,covid-19,71.0,47.0,48.0,"['https://kitchener.ctvnews.ca/masks-in-waterloo-region-what-you-need-to-know-as-we-head-into-stage-3-1.5027300', 'https://www.therecord.com/news/waterloo-region/2020/07/12/masks-mandatory-in-enclosed-public-spaces-in-waterloo-region-starting-monday.html']"
the City of London,mask wear face public cover mandatory ,13,['Mackie issues mandatory mask instructions as London city council considers mask bylaw'],['https://london.ctvnews.ca/mackie-issues-mandatory-mask-instructions-as-london-city-council-considers-mask-bylaw-1.5028593'],51.5156177,-0.0919983,covid-19,71.0,47.0,48.0,['https://london.ctvnews.ca/mackie-issues-mandatory-mask-instructions-as-london-city-council-considers-mask-bylaw-1.5028593']
the United States,mask wear face public cover mandatory ,13,"['U.S. divided over mask wearing, schools reopening as COVID-19 cases surge', 'From fashion to face masks']","['https://torontosun.com/news/world/georgia-governor-urges-people-to-wear-masks-but-opposes-a-mandate/wcm/d9850d63-966c-414b-983b-258a8815f2c4', 'https://www.richmond-news.com/living/from-fashion-to-face-masks-1.24130295']",39.7837304,-100.4458825,covid-19,71.0,47.0,48.0,"['https://torontosun.com/news/world/georgia-governor-urges-people-to-wear-masks-but-opposes-a-mandate/wcm/d9850d63-966c-414b-983b-258a8815f2c4', 'https://www.richmond-news.com/living/from-fashion-to-face-masks-1.24130295']"
AI,school students programming learn educator children parents kids ,14,['Accelerating work performance with skills in data science and AI'],['https://www.thestar.com/sponsored_sections/career-growth-and-education/make-the-switch-to-a-career-in-ai.html'],18.1954947,-63.07502339999999,lifestyle,4.0,2.0,1.0,['https://www.thestar.com/sponsored_sections/career-growth-and-education/make-the-switch-to-a-career-in-ai.html']
Abbotsford,school students programming learn educator children parents kids ,14,"['Sharing trusted hearts, endless support at times of greatest need – Abbotsford News', 'UFV grads of 2020 honoured in innovative ways – Chilliwack Progress']","['https://www.abbynews.com/marketplace/sharing-trusted-hearts-endless-support-at-times-of-greatest-need/', 'https://www.theprogress.com/community/ufv-grads-of-2020-honoured-in-innovative-ways/']",49.0521162,-122.32947920000001,lifestyle,4.0,2.0,1.0,"['https://www.abbynews.com/marketplace/sharing-trusted-hearts-endless-support-at-times-of-greatest-need/', 'https://www.theprogress.com/community/ufv-grads-of-2020-honoured-in-innovative-ways/']"
Aldergrove,school students programming learn educator children parents kids ,14,['Legion pays for Aldergrove elementary school to expand reading program to every student – Langley Advance Times'],['https://www.langleyadvancetimes.com/community/legion-pays-for-aldergrove-elementary-school-to-expand-reading-program-to-every-student/'],54.6448939,-6.2429127,lifestyle,4.0,2.0,1.0,['https://www.langleyadvancetimes.com/community/legion-pays-for-aldergrove-elementary-school-to-expand-reading-program-to-every-student/']
British Columbia,school students programming learn educator children parents kids ,14,"['Minister says B.C. gained advantage when it allowed schools to open in June', 'Train for a second career as a Clever Companion', 'B.C. buys $8.7M land for new Langford school', 'BC SPCA moves its summer animal camps online', 'The school for kids who don’t like school']","['https://www.tricitynews.com/minister-says-b-c-gained-advantage-when-it-allowed-schools-to-open-in-june-1.24172350', 'https://www.tricitynews.com/standout/train-for-a-second-career-as-a-clever-companion-1.2321403', 'https://vancouverisland.ctvnews.ca/b-c-buys-8-7m-land-for-new-langford-school-1.5028538', 'https://www.tricitynews.com/bc-spca-moves-its-summer-animal-camps-online-1.24172221', 'https://www.richmond-news.com/standout/the-school-for-kids-who-don-t-like-school-1.2299375']",55.001251,-125.00244099999999,lifestyle,4.0,2.0,1.0,"['https://www.tricitynews.com/minister-says-b-c-gained-advantage-when-it-allowed-schools-to-open-in-june-1.24172350', 'https://www.tricitynews.com/standout/train-for-a-second-career-as-a-clever-companion-1.2321403', 'https://vancouverisland.ctvnews.ca/b-c-buys-8-7m-land-for-new-langford-school-1.5028538', 'https://www.tricitynews.com/bc-spca-moves-its-summer-animal-camps-online-1.24172221', 'https://www.richmond-news.com/standout/the-school-for-kids-who-don-t-like-school-1.2299375']"
British Columbia's,school students programming learn educator children parents kids ,14,"[""Integra College: Building second career skills in seniors' wellness"", 'Keeping mentally and physically fit through indoor climbing']","['https://www.tricitynews.com/standout/integra-college-building-second-career-skills-in-seniors-wellness-1.2321387', 'https://www.nsnews.com/lifestyle/keeping-mentally-and-physically-fit-through-indoor-climbing-1.2344638']",49.24402705,-121.7638096066843,lifestyle,4.0,2.0,1.0,"['https://www.tricitynews.com/standout/integra-college-building-second-career-skills-in-seniors-wellness-1.2321387', 'https://www.nsnews.com/lifestyle/keeping-mentally-and-physically-fit-through-indoor-climbing-1.2344638']"
Burnaby,school students programming learn educator children parents kids ,14,"['Burnaby retirement residence to offer intergenerational programs', 'What Floats Your Boat?', ""Burnaby school's tuition fees unfair as classes go online: students"", 'Reviving education with innovative approaches', 'Back-to-school jitters in Burnaby']","['https://www.burnabynow.com/standout/burnaby-retirement-residence-to-offer-intergenerational-programs-1.23152825', 'https://www.burnabynow.com/news/education/what-floats-your-boat-1.2264740', 'https://www.burnabynow.com/news/burnaby-school-s-tuition-fees-unfair-as-classes-go-online-students-1.24168180', 'http://www.burnabynow.com/standout/reviving-education-with-innovative-approaches-1.23106930', 'http://www.burnabynow.com/news/education/back-to-school-jitters-in-burnaby-1.23936219']",49.2433804,-122.9725459,lifestyle,4.0,2.0,1.0,"['https://www.burnabynow.com/standout/burnaby-retirement-residence-to-offer-intergenerational-programs-1.23152825', 'https://www.burnabynow.com/news/education/what-floats-your-boat-1.2264740', 'https://www.burnabynow.com/news/burnaby-school-s-tuition-fees-unfair-as-classes-go-online-students-1.24168180', 'http://www.burnabynow.com/standout/reviving-education-with-innovative-approaches-1.23106930', 'http://www.burnabynow.com/news/education/back-to-school-jitters-in-burnaby-1.23936219']"
C.Dir,school students programming learn educator children parents kids ,14,"['THURSDAY, JULY 9, 2020 Ad']",['http://local.nationalpost.com/burlington-ca-on/the-directors-college-855-905-4943/2020-07-09-11200575-the-directors-college-the-pace-of-change-is-accelerating-build-momentum-by-becoming-an-accredited-chartered-director-c-dot-dir-dot-board-members-are-faced-with-new-challenges-to-innovate-grow-compete-and-govern-while-operating-in-a-stat'],49.4581666,117.72352690000001,lifestyle,4.0,2.0,1.0,['http://local.nationalpost.com/burlington-ca-on/the-directors-college-855-905-4943/2020-07-09-11200575-the-directors-college-the-pace-of-change-is-accelerating-build-momentum-by-becoming-an-accredited-chartered-director-c-dot-dir-dot-board-members-are-faced-with-new-challenges-to-innovate-grow-compete-and-govern-while-operating-in-a-stat']
California,school students programming learn educator children parents kids ,14,['California governor outlines strict guidelines for schools'],['https://www.thestar.com/news/world/us/2020/07/17/california-governor-outlines-strict-guidelines-for-schools.html'],36.7014631,-118.75599740000001,lifestyle,4.0,2.0,1.0,['https://www.thestar.com/news/world/us/2020/07/17/california-governor-outlines-strict-guidelines-for-schools.html']
Canada,school students programming learn educator children parents kids ,14,"['8 great reasons to learn French', 'Tech roundup: $30,000 grant for STEAM at TheMuseum, millions raised for self-driving robots', 'Sharing your French heritage with your children', 'Find your career path in Canada’s growing public sector', 'Innovative urban cannabis cultivation program responds to demand']","['https://www.tricitynews.com/standout/8-great-reasons-to-learn-french-1.2372399', 'https://www.therecord.com/business/technology/2020/06/04/tech-roundup-themuseum-is-given-30k-for-steam-education-laurier-entrepeneurs-win-national-competition.html', 'https://www.tricitynews.com/standout/sharing-your-french-heritage-with-your-children-1.2372394', 'https://www.thestar.com/sponsored_sections/career-growth-and-education/how-to-gain-access-to-a-career-in-the-public-service-sector-.html', 'https://www.thestar.com/sponsored_sections/career-growth-and-education/centennial-cannabis-cultivation-program-to-launch-this-fall-.html']",61.0666922,-107.9917071,lifestyle,4.0,2.0,1.0,"['https://www.tricitynews.com/standout/8-great-reasons-to-learn-french-1.2372399', 'https://www.therecord.com/business/technology/2020/06/04/tech-roundup-themuseum-is-given-30k-for-steam-education-laurier-entrepeneurs-win-national-competition.html', 'https://www.tricitynews.com/standout/sharing-your-french-heritage-with-your-children-1.2372394', 'https://www.thestar.com/sponsored_sections/career-growth-and-education/how-to-gain-access-to-a-career-in-the-public-service-sector-.html', 'https://www.thestar.com/sponsored_sections/career-growth-and-education/centennial-cannabis-cultivation-program-to-launch-this-fall-.html']"
Coady,school students programming learn educator children parents kids ,14,['DIY ideas to keep your kids entertained at home during the COVID-19 pandemic'],['https://toronto.ctvnews.ca/diy-ideas-to-keep-your-kids-entertained-at-home-during-the-covid-19-pandemic-1.4868512'],29.7843927,-95.0163174,lifestyle,4.0,2.0,1.0,['https://toronto.ctvnews.ca/diy-ideas-to-keep-your-kids-entertained-at-home-during-the-covid-19-pandemic-1.4868512']
Coast Salish,school students programming learn educator children parents kids ,14,['Program links immigrants with First Nations'],['https://www.vancourier.com/news/program-links-immigrants-with-first-nations-1.375739'],49.2777435,-122.9208665,lifestyle,4.0,2.0,1.0,['https://www.vancourier.com/news/program-links-immigrants-with-first-nations-1.375739']
Coquitlam,school students programming learn educator children parents kids ,14,"['PHOTOS: SD43 elementary school track and field championships', '2019 Como Lake Relays', 'Mr. Heating Warming Our Hearts and Homes', 'Tri-Cities math learning centre instills students with the confidence to learn']","['https://www.tricitynews.com/photos/photos-sd43-elementary-school-track-and-field-championships-1.23832022', 'https://www.tricitynews.com/photos/2019-como-lake-relays-1.23798314', 'https://www.tricitynews.com/standout/mr-heating-warming-our-hearts-and-homes-1.2224114', 'https://www.tricitynews.com/standout/tri-cities-math-learning-centre-instills-students-with-the-confidence-to-learn-1.23929086']",49.2842958,-122.79328100000001,lifestyle,4.0,2.0,1.0,"['https://www.tricitynews.com/photos/photos-sd43-elementary-school-track-and-field-championships-1.23832022', 'https://www.tricitynews.com/photos/2019-como-lake-relays-1.23798314', 'https://www.tricitynews.com/standout/mr-heating-warming-our-hearts-and-homes-1.2224114', 'https://www.tricitynews.com/standout/tri-cities-math-learning-centre-instills-students-with-the-confidence-to-learn-1.23929086']"
EA,school students programming learn educator children parents kids ,14,['Eaton Arrowsmith: A unique approach to strengthening the brain'],['https://www.vancourier.com/standout/eaton-arrowsmith-a-unique-approach-to-strengthening-the-brain-1.2366569'],43.3804335,-2.5848533,lifestyle,4.0,2.0,1.0,['https://www.vancourier.com/standout/eaton-arrowsmith-a-unique-approach-to-strengthening-the-brain-1.2366569']
Eaton,school students programming learn educator children parents kids ,14,"[""Strengthening your child's brain at Eaton Arrowsmith School""]",['https://www.vancourier.com/standout/strengthening-your-child-s-brain-at-eaton-arrowsmith-school-1.2366573'],42.5935964,-84.8443666,lifestyle,4.0,2.0,1.0,['https://www.vancourier.com/standout/strengthening-your-child-s-brain-at-eaton-arrowsmith-school-1.2366573']
Florida,school students programming learn educator children parents kids ,14,['Coquitlam teen chases his football dream into a COVID-19 storm'],['https://www.tricitynews.com/sports/coquitlam-teen-chases-his-football-dream-into-a-covid-19-storm-1.24164857'],27.7567667,-81.4639835,lifestyle,4.0,2.0,1.0,['https://www.tricitynews.com/sports/coquitlam-teen-chases-his-football-dream-into-a-covid-19-storm-1.24164857']
Humber,school students programming learn educator children parents kids ,14,['Unique partnerships enhance learning'],['https://www.thestar.com/life/coursesandcareers/2020/03/10/unique-partnerships-enhance-learning.html'],53.7124015,-0.3652257,lifestyle,4.0,2.0,1.0,['https://www.thestar.com/life/coursesandcareers/2020/03/10/unique-partnerships-enhance-learning.html']
